80M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	080/sobel.LOG.gz	080/sobel.CSV	080/sobel.err	080/sobel.QOR.HTML	2023/11/04 16:58:27.000
81M@	358,10,161,120,159,10,882,371,10,10,10.00,28,0,14.9665ns,-,-,-,-,18,96,2	081/sobel.LOG.gz	081/sobel.CSV	081/sobel.err	081/sobel.QOR.HTML	2023/11/04 16:58:38.000
82M@	345,4,210,93,110,4,846,424,4,4,4.00,21,0,14.6502ns,-,-,-,-,6,72,5	082/sobel.LOG.gz	082/sobel.CSV	082/sobel.err	082/sobel.QOR.HTML	2023/11/04 16:58:48.000
83M@	334,6,155,101,148,6,921,362,6,6,6.00,25,0,14.9798ns,-,-,-,-,12,72,3	083/sobel.LOG.gz	083/sobel.CSV	083/sobel.err	083/sobel.QOR.HTML	2023/11/04 16:58:59.000
84M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	084/sobel.LOG.gz	084/sobel.CSV	084/sobel.err	084/sobel.QOR.HTML	2023/11/04 16:59:09.000
85M@	543,10,226,120,276,10,1446,534,10,10,10.00,31,0,15.588ns,-,-,-,-,18,96,1	085/sobel.LOG.gz	085/sobel.CSV	085/sobel.err	085/sobel.QOR.HTML	2023/11/04 16:59:21.000
86M@	485,4,286,93,172,4,1172,560,4,4,4.00,23,0,15.4917ns,-,-,-,-,6,72,4	086/sobel.LOG.gz	086/sobel.CSV	086/sobel.err	086/sobel.QOR.HTML	2023/11/04 16:59:33.000
87M@	577,6,253,101,294,6,1613,637,6,6,6.00,24,0,14.9798ns,-,-,-,-,12,72,1	087/sobel.LOG.gz	087/sobel.CSV	087/sobel.err	087/sobel.QOR.HTML	2023/11/04 16:59:45.000
88M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	088/sobel.LOG.gz	088/sobel.CSV	088/sobel.err	088/sobel.QOR.HTML	2023/11/04 16:59:56.000
89M@	370,11,136,122,185,11,1095,376,11,11,11.00,38,-,14.4052ns,-,-,-,-,27,123,2	089/sobel.LOG.gz	089/sobel.CSV	089/sobel.err	089/sobel.QOR.HTML	2023/11/04 17:00:08.000
90M@	373,5,165,102,175,5,1176,452,5,5,5.00,28,-,16.2097ns,-,-,-,-,9,93,4	090/sobel.LOG.gz	090/sobel.CSV	090/sobel.err	090/sobel.QOR.HTML	2023/11/04 17:00:19.000
91M@	342,8,121,103,178,8,1130,381,8,8,8.00,35,-,17.0958ns,-,-,-,-,18,84,2	091/sobel.LOG.gz	091/sobel.CSV	091/sobel.err	091/sobel.QOR.HTML	2023/11/04 17:00:31.000
92M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	092/sobel.LOG.gz	092/sobel.CSV	092/sobel.err	092/sobel.QOR.HTML	2023/11/04 17:00:42.000
93M@	358,10,161,120,159,10,882,371,10,10,10.00,28,0,14.9665ns,-,-,-,-,18,96,2	093/sobel.LOG.gz	093/sobel.CSV	093/sobel.err	093/sobel.QOR.HTML	2023/11/04 17:00:54.000
94M@	345,4,210,93,110,4,846,424,4,4,4.00,21,0,14.6502ns,-,-,-,-,6,72,5	094/sobel.LOG.gz	094/sobel.CSV	094/sobel.err	094/sobel.QOR.HTML	2023/11/04 17:01:06.000
95M@	334,6,155,101,148,6,921,362,6,6,6.00,25,0,14.9798ns,-,-,-,-,12,72,3	095/sobel.LOG.gz	095/sobel.CSV	095/sobel.err	095/sobel.QOR.HTML	2023/11/04 17:01:23.000
96M@	175,1,129,32,44,0,344,204,1,1,1.00,2,0,6.289ns,-,-,-,-,1,0,0	096/sobel.LOG.gz	096/sobel.CSV	096/sobel.err	096/sobel.QOR.HTML	2023/11/04 17:01:34.000
